0.0625,0.33902,0.13668,0.07827
0.03125,0.14479,0.017763,0.0097073
0.015625,0.041033,0.001476,0.00068675
0.0078125,0.010415,0.00014628,4.3895e-05
0.0039063,0.0026103,1.689e-05,2.8079e-06
0.0019531,0.00065308,2.066e-06,1.7873e-07
0.00097656,0.00016332,2.5755e-07,1.7757e-08
